ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F
62,-0.9304889255347963,0.5,-0.6568526076130757,-0.3595969462114572,1,1,2.632855922253211,-1.5175976839942453,1,0,0,1,0,0,0,0,1
64,-0.9304889255347963,0.0,-0.6984537874667226,-0.3595969462114572,1,1,3.233182724334772,-1.0772925683313281,1,0,0,1,0,1,0,0,0
65,-0.05735047693755577,1.0,1.0487957663864447,-1.135515579946722,2,1,2.432746988226024,-0.3668279426425492,1,0,0,1,0,0,1,0,0
66,-0.9304889255347963,0.25,-0.17843903929613708,-0.3595969462114572,0,1,2.432746988226024,-0.46684184703135584,1,0,0,1,0,0,0,0,1
67,-0.9304889255347963,0.25,-2.112893902490715,-0.3595969462114572,1,0,0.1648457359179045,-1.1809655180026521,1,0,0,1,0,0,0,1,0
68,-0.9304889255347963,0.5,-1.0936649960763676,-0.3595969462114572,0,0,-0.4354810661636565,-1.0785122500921673,1,0,0,1,0,0,0,0,1
69,-0.05735047693755577,0.25,0.42477806858174205,0.41632168752380766,1,0,-0.4354810661636565,-0.6918731319061708,1,0,0,1,1,0,0,0,0
70,-0.9304889255347963,1.0,-0.09523667958884341,-0.3595969462114572,1,1,1.7657172081354005,-0.4375694847712173,1,0,0,1,0,1,0,0,0
71,0.8157879716596849,0.0,-0.4904478881984884,0.41632168752380766,2,1,0.09814275790884215,0.12348412521477126,1,0,0,1,0,0,1,0,0
72,0.8157879716596849,1.0,0.4039774786549187,-1.135515579946722,0,0,-0.7022929781999059,-0.8644581010649043,1,0,0,1,0,0,0,0,1
73,0.8157879716596849,1.0,0.4455786585085655,-0.3595969462114572,1,0,1.3654993400810265,-0.3954904640222682,1,0,0,1,0,0,0,1,0
74,-0.05735047693755577,1.0,0.09196862975256737,-0.3595969462114572,1,0,0.5650636039722785,0.2058126440714109,1,0,0,1,0,0,0,0,1
75,1.6889264202569254,0.0,0.570382198069506,1.9681589549943375,0,0,0.031439779899779814,-0.7345619935355395,1,0,0,1,1,0,0,0,0
76,-0.05735047693755577,0.0,1.1527987160205617,-0.3595969462114572,0,0,0.6984695599904032,0.07835590006372435,1,0,0,1,0,1,0,0,0
77,-1.803627374132037,0.5,-1.0936649960763676,-1.135515579946722,1,0,1.5656082741082133,-1.133397929329927,1,0,0,1,0,0,1,0,0
78,-0.9304889255347963,0.5,-2.0296915427834215,-0.3595969462114572,0,0,2.0325291201716498,-1.2980549670432064,1,0,0,1,0,0,0,0,1
79,-0.9304889255347963,0.75,0.2583733491671547,-0.3595969462114572,0,1,0.3649546699450915,0.19056662206092206,1,0,0,1,0,0,0,1,0
80,-0.9304889255347963,1.0,0.965593406679151,-1.135515579946722,1,0,2.89966783428946,0.039326083716872975,1,0,0,1,0,0,0,0,1
81,-0.9304889255347963,0.75,-0.6360520176862523,-1.135515579946722,1,0,2.432746988226024,-1.039482433745316,1,0,0,1,1,0,0,0,0
82,-1.803627374132037,1.0,-1.6344803341737764,-0.3595969462114572,0,1,0.3649546699450915,-1.151083314862094,1,0,0,1,0,1,0,0,0
83,-0.05735047693755577,0.75,0.1335698096062142,-0.3595969462114572,2,0,0.8985784940175902,-0.47050089231387315,1,0,0,1,0,0,1,0,0
84,0.8157879716596849,1.0,-1.0104626363690739,-0.3595969462114572,2,0,1.2320933840629018,-1.3919704626278175,1,0,0,1,0,0,0,0,1
85,-0.05735047693755577,1.0,-0.2824419889302542,-1.135515579946722,1,0,1.8324201861444627,-0.5711246375830994,1,0,0,1,0,0,0,1,0
86,-0.9304889255347963,0.75,-0.2824419889302542,-0.3595969462114572,1,1,0.031439779899779814,-0.9138552123788881,1,0,0,1,0,0,0,0,1
87,-0.05735047693755577,0.0,-0.5320490680521353,-1.135515579946722,0,1,2.099232098180712,-0.4491564614991888,1,0,0,1,1,0,0,0,0
88,1.6889264202569254,0.25,1.4024057951424427,-0.3595969462114572,1,0,-0.6355900001908436,-0.41012664515233743,1,0,0,1,0,1,0,0,0
89,-0.9304889255347963,0.5,0.38317688872809524,-0.3595969462114572,0,1,2.432746988226024,-0.7973756042187535,1,0,0,1,0,0,1,0,0
90,-0.05735047693755577,0.0,-0.5112484781253118,0.41632168752380766,1,0,2.9663708122985226,0.1423891925077774,1,0,0,1,0,0,0,0,1
91,0.8157879716596849,0.5,-0.7608555572471928,1.9681589549943375,2,0,1.8991231641535251,-1.5621160682648727,1,0,0,1,0,0,0,1,0
92,0.8157879716596849,1.0,1.5688105145570301,-0.3595969462114572,0,0,0.3649546699450915,-0.294866718753042,1,0,0,1,0,0,0,0,1
93,-0.05735047693755577,0.75,-0.7400549673203695,-1.135515579946722,1,0,-0.3687780881545942,-1.4993024575816587,1,0,0,1,1,0,0,0,0
94,-0.9304889255347963,0.5,0.17517098945986104,-0.3595969462114572,1,0,0.2982516919360292,-0.15826236153906215,1,0,0,1,0,1,0,0,0
95,-0.05735047693755577,0.0,0.05036744989892052,0.41632168752380766,2,0,1.4989052960991511,-0.7949362406970752,1,0,0,1,0,0,1,0,0
96,-1.803627374132037,0.5,0.5079804282890358,-0.3595969462114572,0,1,2.9663708122985226,-0.983377072746717,1,0,0,1,0,0,0,0,1
97,-0.9304889255347963,0.5,-1.2808703054177784,-1.135515579946722,1,1,0.3649546699450915,-1.4767383450061353,1,0,0,1,0,0,0,1,0
98,-0.05735047693755577,0.0,1.2568016656546788,-1.135515579946722,1,0,-0.30207511014553184,-0.7595654696327412,1,0,0,1,0,0,0,0,1
99,-0.9304889255347963,1.0,-1.3848732550518954,0.41632168752380766,1,1,-0.5021840441727189,-1.5505290915369012,1,0,0,1,1,0,0,0,0
100,-0.05735047693755577,0.25,-1.364072665125072,-1.135515579946722,1,1,0.5650636039722785,-1.2376807198816706,1,0,0,1,0,1,0,0,0
101,0.8157879716596849,0.5,-1.4056738449787187,-1.135515579946722,1,1,3.099776768316647,-1.103515726189369,1,0,0,1,0,0,1,0,0
102,0.8157879716596849,1.0,0.3415757088744484,0.41632168752380766,0,1,2.6995589002622733,-0.6235709532991809,1,0,0,1,0,0,0,0,1
103,-1.803627374132037,0.0,0.05036744989892052,-0.3595969462114572,0,1,1.0986874280447771,-0.5577081382138692,1,0,0,1,0,0,0,1,0
104,0.8157879716596849,0.0,-1.3848732550518954,0.41632168752380766,0,1,1.6323112521172758,-1.2126772437844688,1,0,0,1,0,0,0,0,1
105,-0.9304889255347963,0.5,0.15437039953303763,-0.3595969462114572,0,1,-0.6355900001908436,-0.8486022381739959,1,0,0,1,1,0,0,0,0
106,-0.05735047693755577,0.25,-1.3848732550518954,-0.3595969462114572,1,1,3.099776768316647,-1.2553661054138376,1,0,0,1,0,1,0,0,0
107,-0.9304889255347963,0.0,0.570382198069506,-0.3595969462114572,0,1,0.2982516919360292,-0.6235709532991809,1,0,0,1,0,0,1,0,0
108,-0.05735047693755577,1.0,0.11276921967939078,-0.3595969462114572,2,1,0.8985784940175902,-0.9717900960187456,1,0,0,1,0,0,0,0,1
109,-0.05735047693755577,1.0,0.570382198069506,-0.3595969462114572,2,0,2.8329648562803977,-0.237541675993604,1,0,0,1,0,0,0,1,0
110,-0.05735047693755577,0.0,-1.4472750248323656,-0.3595969462114572,1,1,2.299341032207899,-1.4614923229956465,1,0,0,1,0,0,0,0,1
111,-0.9304889255347963,0.0,-1.0936649960763676,-1.135515579946722,0,1,-0.7022929781999059,-1.4407577330613817,1,0,1,0,1,0,0,0,0
113,-0.05735047693755577,0.5,-0.7400549673203695,-1.135515579946722,0,1,0.8318755160085278,-1.1163223846781796,1,0,1,0,0,0,1,0,0
114,-0.9304889255347963,0.25,1.0903969462400915,-0.3595969462114572,0,1,1.8991231641535251,-0.5058716633782072,1,0,1,0,0,0,0,0,1
115,-0.9304889255347963,1.0,-0.8856590968081334,-1.135515579946722,2,1,2.499449966235086,-1.2382905607620902,1,0,1,0,0,0,0,1,0
116,-0.9304889255347963,0.75,-0.719254377393546,-0.3595969462114572,2,1,1.5656082741082133,-1.1388864972537032,1,0,1,0,0,0,0,0,1
117,-0.05735047693755577,0.0,-1.2600697154909548,0.41632168752380766,2,1,3.1664797463257095,-1.5993163619704653,1,0,1,0,1,0,0,0,0
118,-0.05735047693755577,0.5,1.1319981260937384,-1.135515579946722,1,0,1.2320933840629018,-0.8053035356642076,1,0,1,0,0,1,0,0,0
119,-1.803627374132037,1.0,1.0903969462400915,-0.3595969462114572,0,0,-0.5021840441727189,-0.4265923489236654,1,0,1,0,0,0,1,0,0
120,0.8157879716596849,0.0,-1.364072665125072,-0.3595969462114572,0,1,0.4983606259632162,-1.3779441223781677,1,0,1,0,0,0,0,0,1
121,-0.05735047693755577,0.25,-0.573650247905782,-0.3595969462114572,0,0,1.3654993400810265,-0.5522195702900933,1,0,1,0,0,0,0,1,0
122,-0.9304889255347963,0.5,-0.11603726951566683,-0.3595969462114572,1,0,0.43165764795415384,-0.9022682356509165,1,0,1,0,0,0,0,0,1
124,-0.9304889255347963,0.5,0.8615904570450339,-1.135515579946722,1,0,2.3660440102169615,-0.9419078928781875,1,0,1,0,0,1,0,0,0
125,0.8157879716596849,1.0,0.2375727592403313,-0.3595969462114572,0,1,-0.16866915412740718,-0.8333562161635071,1,0,1,0,0,0,1,0,0
126,-0.9304889255347963,0.5,-0.15763844936931368,-1.135515579946722,0,1,0.8318755160085278,-0.024097367846760517,1,0,1,0,0,0,0,0,1
127,-0.05735047693755577,1.0,0.19597157938668447,-0.3595969462114572,1,1,1.8324201861444627,-0.07959288796493982,1,0,1,0,0,0,0,1,0
128,-0.9304889255347963,0.5,-1.3224714852714252,0.41632168752380766,0,0,3.1664797463257095,-1.1736474274376176,1,0,1,0,0,0,0,0,1
129,-0.05735047693755577,0.75,-0.22004021914978392,0.41632168752380766,1,1,0.23154871392696683,-0.9675212098558087,1,0,1,0,1,0,0,0,0
130,-0.05735047693755577,1.0,0.27917393909397814,0.41632168752380766,1,1,0.5650636039722785,-0.9882557997900735,1,0,1,0,0,1,0,0,0
131,-0.9304889255347963,1.0,-0.6568526076130757,-1.135515579946722,0,0,0.2982516919360292,-1.3919704626278175,1,0,1,0,0,0,1,0,0
132,-0.9304889255347963,0.75,-1.3848732550518954,-0.3595969462114572,0,1,2.499449966235086,-1.0864401815376215,1,0,1,0,0,0,0,0,1
133,0.8157879716596849,0.25,0.7575875074109167,-0.3595969462114572,0,1,0.2982516919360292,0.14787776043155337,1,1,0,0,0,0,0,1,0
134,0.8157879716596849,0.75,1.4440069749960895,1.9681589549943375,1,0,2.5661529442441484,-0.03934338985724934,1,1,0,0,0,0,0,0,1
135,-0.9304889255347963,0.5,-0.8856590968081334,-1.135515579946722,1,0,-0.7689959562089682,-1.1083944532327255,1,1,0,0,1,0,0,0,0
136,-0.9304889255347963,1.0,-1.114465586003191,-0.3595969462114572,1,0,-0.5688870221817812,-1.0718040004075522,1,1,0,0,0,1,0,0,0
137,-0.9304889255347963,0.5,-0.4488467083448415,0.41632168752380766,1,0,2.5661529442441484,-0.8772647595537149,1,1,0,0,0,0,1,0,0
138,-0.9304889255347963,1.0,-1.0104626363690739,-1.135515579946722,1,1,-0.3687780881545942,-1.1632801324704851,1,1,0,0,0,0,0,0,1
139,-0.05735047693755577,0.0,-0.07443608966201999,1.1922403212590726,0,1,2.3660440102169615,-0.7607851513935803,1,1,0,0,0,0,0,1,0
140,0.8157879716596849,0.0,0.5495816081426826,-1.135515579946722,0,0,-0.16866915412740718,0.13019237489938634,1,1,0,0,0,0,0,0,1
141,-0.05735047693755577,0.75,1.1111975361669149,-0.3595969462114572,2,1,3.099776768316647,-0.9919148450725909,1,1,0,0,1,0,0,0,0
142,0.8157879716596849,0.75,-1.2808703054177784,-0.3595969462114572,0,1,2.5661529442441484,-1.2206051752299232,1,1,0,0,0,1,0,0,0
143,0.8157879716596849,1.0,-1.0104626363690739,-0.3595969462114572,0,1,1.8991231641535251,-1.3322060563467013,1,1,0,0,0,0,1,0,0
145,-1.803627374132037,0.0,-1.0936649960763676,-0.3595969462114572,1,0,2.5661529442441484,-1.2846384676739762,1,1,0,0,0,0,0,1,0
146,-1.803627374132037,0.25,0.7783880973377402,-1.135515579946722,0,1,2.2326380541988367,0.03688672019519476,1,1,0,0,0,0,0,0,1
147,-0.9304889255347963,1.0,-0.4072455284911947,-0.3595969462114572,0,1,0.6984695599904032,0.06310987805323554,1,1,0,0,1,0,0,0,0
148,-0.05735047693755577,0.5,-1.3432720751982485,0.41632168752380766,1,0,0.7651725379994655,-1.0992468400264321,1,1,0,0,0,1,0,0,0
149,-0.9304889255347963,0.5,-1.5720785643933062,-0.3595969462114572,0,1,2.89966783428946,-1.3151305116949539,1,1,0,0,0,0,1,0,0
150,0.8157879716596849,0.0,-1.2808703054177784,-0.3595969462114572,0,1,1.8324201861444627,-1.5761424085145224,1,1,0,0,0,0,0,0,1
151,-0.05735047693755577,0.75,0.19597157938668447,-1.135515579946722,1,0,-0.3687780881545942,-0.6680893375698083,1,1,0,0,0,0,0,1,0
152,0.8157879716596849,0.5,-2.3417003916857726,1.1922403212590726,1,1,2.099232098180712,-1.449905346267675,1,1,0,0,0,0,0,0,1
153,-0.9304889255347963,0.75,-2.362500981612596,0.41632168752380766,0,1,1.298796362071964,-1.4688104135606812,1,1,0,0,1,0,0,0,0
154,-0.9304889255347963,0.5,-0.573650247905782,-1.135515579946722,0,1,2.6995589002622733,0.17410091828959415,1,1,0,0,0,1,0,0,0
155,-0.9304889255347963,0.5,-1.0104626363690739,-0.3595969462114572,1,0,-0.30207511014553184,-1.0840008180159433,1,0,0,1,0,0,1,0,0
156,0.8157879716596849,0.0,-2.008890952856598,0.41632168752380766,0,0,2.299341032207899,-1.3437930330746728,1,0,0,1,0,0,0,0,1
157,1.6889264202569254,0.5,1.3400040253619725,1.1922403212590726,0,1,1.8991231641535251,-0.7046797903949814,1,0,0,1,0,0,0,1,0
158,-0.9304889255347963,0.25,-0.15763844936931368,-1.135515579946722,1,0,1.7657172081354005,0.12104476169309306,1,0,0,1,0,0,0,0,1
161,-1.803627374132037,0.25,-2.0504921327102448,0.41632168752380766,1,1,2.89966783428946,-1.5297945016026364,1,0,0,1,0,0,1,0,0
162,-0.9304889255347963,0.0,-0.07443608966201999,-0.3595969462114572,1,0,2.89966783428946,-0.10032747789920463,1,0,0,1,0,0,0,0,1
163,-0.05735047693755577,0.0,1.0487957663864447,0.41632168752380766,0,0,3.0330737903075846,-0.13386872632228003,1,0,0,1,0,0,0,1,0
164,0.8157879716596849,0.25,1.3192034354351492,-0.3595969462114572,1,1,-0.4354810661636565,-0.16558045210409678,1,0,0,1,0,0,0,0,1
165,-0.9304889255347963,1.0,-1.4472750248323656,-1.135515579946722,0,1,2.632855922253211,-1.1919426538502043,1,0,0,1,1,0,0,0,0
166,-0.9304889255347963,0.5,-0.9272602766617802,0.41632168752380766,1,0,0.2982516919360292,-1.3102517846515973,1,0,0,1,0,1,0,0,0
167,0.8157879716596849,0.25,-1.4472750248323656,-0.3595969462114572,2,0,1.4322023180900887,-1.6017557254921437,1,0,0,1,0,0,1,0,0
168,-0.05735047693755577,1.0,-1.218468535637308,-0.3595969462114572,0,1,2.0325291201716498,-1.1815753588830717,1,0,0,1,0,0,0,0,1
169,-0.05735047693755577,0.25,0.819989277191387,-0.3595969462114572,0,0,2.6995589002622733,-0.7126077218404356,1,0,0,1,0,0,0,1,0
170,-0.05735047693755577,0.5,-1.0312632262958972,-0.3595969462114572,1,0,1.031984450035715,-1.1205912708411165,1,0,0,1,0,0,0,0,1
171,-0.05735047693755577,0.5,-0.5320490680521353,-0.3595969462114572,1,0,-0.16866915412740718,-0.8437235111306395,1,0,0,1,1,0,0,0,0
172,-0.05735047693755577,0.75,-0.719254377393546,0.41632168752380766,2,0,2.632855922253211,-1.5554078185802576,1,0,0,1,0,1,0,0,0
173,-0.9304889255347963,0.75,-1.3016708953446017,-0.3595969462114572,0,1,2.89966783428946,-1.2785400588697806,1,0,0,1,0,0,1,0,0
175,-0.9304889255347963,0.5,0.6535845577767997,-0.3595969462114572,0,0,2.5661529442441484,0.1759304409308528,1,0,0,1,0,0,0,1,0
176,-0.05735047693755577,0.75,-1.2600697154909548,-1.135515579946722,1,1,-0.6355900001908436,-1.440147892180962,1,0,0,1,0,0,0,0,1
177,-0.05735047693755577,1.0,-0.3864449385643713,-0.3595969462114572,2,1,0.4983606259632162,0.13751046546442097,1,0,0,1,1,0,0,0,0
178,-0.05735047693755577,1.0,-1.967289773002951,-0.3595969462114572,1,1,2.7662618782713353,-1.422462506648795,1,0,0,1,0,1,0,0,0
179,-0.9304889255347963,0.5,-0.3864449385643713,-0.3595969462114572,1,0,-0.7022929781999059,0.21252089375602598,1,0,0,1,0,0,1,0,0
180,0.8157879716596849,1.0,0.9239922268255042,0.41632168752380766,1,1,-0.6355900001908436,-0.12594079487682583,1,0,0,1,0,0,0,0,1
181,-0.05735047693755577,0.0,-1.0312632262958972,2.7440775887296023,1,0,0.3649546699450915,-1.4346593242571861,1,0,0,1,0,0,0,1,0
182,-0.05735047693755577,1.0,-1.114465586003191,-0.3595969462114572,0,1,0.4983606259632162,-1.3169600343362124,1,0,0,1,0,0,0,0,1
184,-0.9304889255347963,1.0,-1.0104626363690739,2.7440775887296023,1,0,0.23154871392696683,-1.582240817318718,1,0,0,1,0,1,0,0,0
185,-0.9304889255347963,0.5,-1.3432720751982485,-1.135515579946722,0,1,2.499449966235086,-1.317569875216632,1,0,0,1,0,0,1,0,0
186,-0.9304889255347963,0.25,-0.032834909808373156,-0.3595969462114572,1,1,2.7662618782713353,-0.39366094138100954,1,0,0,1,0,0,0,0,1
187,0.8157879716596849,0.75,-1.5928791543201295,-1.135515579946722,1,0,2.8329648562803977,-1.3785539632585873,1,0,0,1,0,0,0,1,0
188,-1.803627374132037,0.0,0.2375727592403313,-1.135515579946722,1,1,-0.5021840441727189,0.08018542270498301,1,0,0,1,0,0,0,0,1
189,-1.803627374132037,1.0,-1.4888762046860124,-0.3595969462114572,0,0,0.9652814720266525,-1.471859617962779,1,0,0,1,1,0,0,0,0
190,-1.803627374132037,0.75,-1.5928791543201295,-0.3595969462114572,0,0,1.9658261421625873,-1.3608685777264202,1,0,0,1,0,1,0,0,0
191,-1.803627374132037,1.0,-1.6760815140274232,-0.3595969462114572,0,1,0.23154871392696683,-1.5578471821019357,1,0,0,1,0,0,1,0,0
